prompt_name,pair_id,true_category,true_score,predicted_category,predicted_score,format_is_correct,error_message,raw_response
P-03-cot_zero_shot,3895545346-cand_204,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 21
}
]",
P-03-cot_zero_shot,3887470995-cand_6115,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 20
}
]",
P-03-cot_zero_shot,3895228410-cand_8021,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 19
}
]",
P-03-cot_zero_shot,3891251823-cand_8637,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 18
}
]",
P-03-cot_zero_shot,3903481129-cand_6707,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 17
}
]",
P-03-cot_zero_shot,3894604087-cand_2580,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 16
}
]",
P-03-cot_zero_shot,3894604082-cand_2184,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 14
}
]",
P-03-cot_zero_shot,3894932959-cand_3318,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 13
}
]",
P-03-cot_zero_shot,3887485428-cand_1629,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 12
}
]",
P-03-cot_zero_shot,3903803528-cand_3295,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 11
}
]",
P-03-cot_zero_shot,3894544780-cand_8657,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 10
}
]",
P-03-cot_zero_shot,3904716242-cand_9095,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 9
}
]",
P-03-cot_zero_shot,3901397056-cand_5423,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to design and manufacturing (CAD, Design Optimization, Manufacturing Support), which are not relevant to the retail sales and store operations role described in the job posting."",
      ""There is no mention of retail experience, sales experience, customer service, or any of the core competencies required for the Store Lead position."",
      ""The CV does not indicate any experience with merchandising, operational tasks, or leadership in a retail environment."",
      ""The candidate's listed skills do not align with the job requirements for a junior retail leadership role.""
    ],
    ""final_summary"": ""The candidate's skills and experience are entirely unrelated to the retail sales and store operations requirements of the Store Lead position, making them a definitive non-fit.""
  }
}
```"
P-03-cot_zero_shot,3903470427-cand_7650,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lacks any mention of the required 5 years of experience in sales engineering, developer, or security space."",
      ""There is no indication of familiarity with coding languages, the developer/DevOps ecosystem, or experience selling to enterprise customers."",
      ""The skills listed (Hardware & Software Installation, System Monitoring, IT Support, Networking Expertise, Mail Server Administration, Troubleshooting & Repair, Operations Support) are primarily focused on IT support and infrastructure, not the developer security or sales engineering aspects of the role."",
      ""The CV does not demonstrate any experience with technical sales demonstrations, managing POCs, or interfacing with product engineering teams.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates a profile focused on IT support and infrastructure, with no alignment to the core requirements of a Senior Solutions Engineer in the developer security space, making them a strong mismatch for the role.""
  }
}
```"
P-03-cot_zero_shot,3905302484-cand_2529,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's experience is entirely in banking and audit, with no mention of manufacturing, food production, or related technical skills."",
      ""The CV does not demonstrate any experience with operating batch processing equipment, forklifts, scales, or performing physical tasks like lifting 50 lbs."",
      ""There is no indication of basic computer knowledge for data entry or RF scanning, nor any experience with SAP."",
      ""The candidate's background does not align with the required ability to work in a dusty, odorous, noisy, or chemical-exposed environment."",
      ""The candidate lacks the preferred qualifications of food manufacturing experience or experience in a manufacturing environment.""
    ],
    ""final_summary"": ""The candidate's extensive banking and audit background is completely misaligned with the core requirements of a Preweigh Technician role in food manufacturing, making them a non-fit.""
  }
}
```"
P-03-cot_zero_shot,3885109824-cand_5318,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists experience as a 'Management Trainee' with a focus on 'Mechanical Systems', 'Maintenance & Troubleshooting', and 'Process Improvement', which is entirely unrelated to the 'Senior Digital Designer' role."",
      ""There is no mention of digital design, web design, social media content creation, Adobe Creative Suite, Figma, Sketch, UX/UI principles, or any other relevant skills required for the position."",
      ""The candidate's experience does not align with the minimum requirement of 5+ years in digital design.""
    ],
    ""final_summary"": ""The candidate's background in mechanical systems and management training is completely misaligned with the requirements of a Senior Digital Designer role, indicating no relevant experience or skills.""
  }
}
```"
P-03-cot_zero_shot,3886442607-cand_517,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to design and manufacturing (CAD, Design Optimization, Manufacturing Support), which are entirely unrelated to the core requirements of a Pet Stylist role."",
      ""There is no mention of pet grooming experience, knowledge of dog breeds, grooming tools, or customer service skills related to pet care."",
      ""The candidate's listed skills do not align with any of the responsibilities or qualifications outlined in the job posting, such as performing grooming services, handling pets, or understanding pet well-being.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of a Pet Stylist, indicating no relevant background for the role.""
  }
}
```"
P-03-cot_zero_shot,3901987532-cand_5475,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate has 15+ years of experience in banking, which is entirely unrelated to the teaching role advertised."",
      ""The candidate's listed skills (Audit/Inspection, ICC Leadership, Risk-Based Operational Reviews, System-Based Audit Expertise, Knowledge of Bangladeshi Laws) are not relevant to the core responsibilities of a teacher."",
      ""There is no mention of educational background, teaching experience, or any pedagogical skills in the CV.""
    ],
    ""final_summary"": ""The candidate's extensive experience and skills are exclusively in the banking sector, with no discernible connection to the requirements of a K-12 teacher role, making them a complete mismatch.""
  }
}
```"
P-03-cot_zero_shot,3894544780-cand_46,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills entirely related to data engineering and data platforms."",
      ""There is no mention of any medical background, physical therapy, patient care, or relevant qualifications in the CV."",
      ""The job posting explicitly requires a graduate degree in a healthcare-related field and experience as a physical therapist.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of a Physical Therapist role, indicating a fundamental lack of fit.""
  }
}
```"
P-03-cot_zero_shot,3902877481-cand_868,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists only HR-related skills and no accounting or administrative experience."",
      ""The CV does not mention any experience with QuickBooks or standard business software like MS Word or Excel."",
      ""The CV does not indicate any relevant education (High School Diploma/GED or college degree in Accounting/Business).""
    ],
    ""final_summary"": ""The candidate's CV is entirely focused on HR functions and lacks any of the core accounting, administrative, or software skills required for the Accounting Administrator role.""
  }
}
```"
P-03-cot_zero_shot,3903840220-cand_1404,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists technical skills related to iOS development, which are completely irrelevant to the Client Service Representative role."",
      ""There is no mention of customer service, client interaction, administrative tasks, or any experience in a veterinary or animal care setting."",
      ""The candidate's profile indicates a focus on software development, not client-facing support or operational roles.""
    ],
    ""final_summary"": ""The candidate's technical background in iOS development is entirely misaligned with the requirements of a Client Service Representative role, making them a non-fit.""
  }
}
```"
P-03-cot_zero_shot,3905873870-cand_778,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists skills related to project design, data analysis, cost estimation, and compliance, which are not directly relevant to the core responsibilities of a Systems Administrator."",
      ""There is no mention of any operating systems (Windows Server, Linux), cloud platforms (Azure), or specific technologies (Nutanix, Office 365, PowerShell) required by the job posting."",
      ""The CV lacks any indication of experience in system administration, network administration, or IT infrastructure management."",
      ""No relevant certifications or educational background in IT are presented in the CV.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates skills and experience entirely unrelated to the requirements of a Systems Administrator role, making them a strong mismatch.""
  }
}
```"
P-03-cot_zero_shot,3904708455-cand_8356,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV does not mention any experience with Unified Communications (UC), VoIP, or VTC technologies, which are core requirements of the role."",
      ""There is no indication of relevant certifications such as IAT II or CUCM Manager Course."",
      ""The CV lacks any mention of security clearance requirements (TS/SCI with Polygraph)."",
      ""The candidate's experience appears to be in mechanical systems and general management/administration, not IT or telecommunications engineering.""
    ],
    ""final_summary"": ""The candidate's resume shows no alignment with the core technical requirements, security clearance, or specific certifications needed for this Unified Communications Engineer role.""
  }
}
```"
P-03-cot_zero_shot,3905690491-cand_194,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists administrative and OHS-related skills, none of which align with the core requirements of a licensed therapist providing clinical counseling."",
      ""There is no mention of clinical expertise, counseling experience with adults, couples, or teens, or any relevant therapeutic credentials (LCSW, LPC, LMFT, PsyD, etc.)."",
      ""The CV does not indicate any experience with telehealth, client management, or the specific needs of a private practice therapist.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates skills entirely unrelated to the requirements of a licensed therapist role, making them a definitive mismatch for the position.""
  }
}
```"
P-03-cot_zero_shot,3903481129-cand_5350,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV focuses entirely on Generative AI, Deep Learning, and related fields, with no mention of drafting, technical drawing, architectural drawing, or CAD software."",
      ""The CV does not demonstrate any experience or qualifications relevant to the core requirements of a Design Drafter role."",
      ""There is no indication of experience in interior design principles or a relevant degree/certification in drafting or architecture.""
    ],
    ""final_summary"": ""The candidate's skillset and experience are completely misaligned with the requirements of a Design Drafter role, indicating a definitive lack of fit.""
  }
}
```"
P-03-cot_zero_shot,3901951813-cand_7523,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists 'Risk Assessment' and 'Safety Advice' which are tangentially related to safety aspects of electrical engineering.""
    ],
    ""negative_points"": [
      ""The candidate's CV lists administrative and safety support roles, with no mention of electrical engineering, substation design, power systems, or any relevant technical skills or software."",
      ""The candidate lacks the required Bachelor of Science degree in Electrical Engineering or a related discipline."",
      ""The candidate has no experience in electrical engineering concepts, substation design, short circuit studies, or any of the required software (Easy Power, Bluebeam Revu, MicroStation, AutoCAD, ProjectWise)."",
      ""The candidate does not meet the minimum experience requirements for any aspect of the role.""
    ],
    ""final_summary"": ""The candidate's background in administrative and safety support is entirely unrelated to the core requirements of an Electrical Engineer 1 role focused on substation design and analysis, making them a non-fit.""
  }
}
```"
P-03-cot_zero_shot,3901379236-cand_8078,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists skills entirely unrelated to Human Resources (e.g., Design Review, Proposal Preparation, Feasibility Analysis, Site Visits)."",
      ""There is no mention of HR-specific knowledge, such as employment law, labor relations, HRIS systems, or crew member relations."",
      ""The CV does not demonstrate any experience in HR functions like coaching leadership, managing employee relations, or implementing HR initiatives."",
      ""The candidate's listed skills are predominantly technical/engineering-focused, not aligned with the core responsibilities of an HR Generalist.""
    ],
    ""final_summary"": ""The candidate's CV contains no relevant HR experience or skills, making them a definitive mismatch for the HR Generalist role.""
  }
}
```"
P-03-cot_zero_shot,3888026295-cand_8747,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists technical IT support skills (Hardware & Software Installation, System Monitoring, IT Support, Networking Expertise, Mail Server Administration, Security Management, Troubleshooting & Repair, Operations Support) which are completely unrelated to the Sales Development Representative role described in the job posting."",
      ""There is no mention of sales experience, client-facing roles, lead generation, outreach methods (cold calling, email, LinkedIn), CRM tools (Salesforce, Outreach), or any of the required skills for a Sales Development Representative."",
      ""The candidate's experience does not align with the core responsibilities of educating prospects, building relationships, or generating sales opportunities.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates a profile focused entirely on IT support and technical operations, with no overlap or relevant experience for a Sales Development Representative role requiring sales, outreach, and client-facing skills.""
  }
}
```"
P-03-cot_zero_shot,3886448026-cand_8094,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 28
}
]",
P-03-cot_zero_shot,3902361969-cand_4846,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 27
}
]",
P-03-cot_zero_shot,3895806921-cand_6381,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 25
}
]",
P-03-cot_zero_shot,3884804123-cand_4041,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 24
}
]",
P-03-cot_zero_shot,3904368837-cand_1154,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 23
}
]",
P-03-cot_zero_shot,3905249687-cand_8738,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 22
}
]",
P-03-cot_zero_shot,3902784470-cand_4165,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 21
}
]",
P-03-cot_zero_shot,3885809515-cand_5711,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 20
}
]",
P-03-cot_zero_shot,3904719826-cand_3348,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 18
}
]",
P-03-cot_zero_shot,3709767981-cand_6722,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 17
}
]",
P-03-cot_zero_shot,3903811872-cand_1208,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 16
}
]",
P-03-cot_zero_shot,3905247568-cand_635,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 15
}
]",
